PDB,Ligand,Chain,Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
2VH0,GSI,A,1247,1.7,1.0,3.1000000000000005e-09,-8.508638306165727,8.508638306165727,ND,8,0.9999999999999996,0.027777777777777766,35.32444444444444,30.30702850877195,1.165552882699149,22,5,3,0,2,1,0,0,-8.555,135.533,1549.617,2.789,37.755,0.531,0.9542425094393249
3BMQ,AX5,A,270,1.7,1.0,3.2e-06,-5.494850021680094,5.494850021680094,ND,4,1.002,0.04554545454545455,9.287727272727274,11.066441250136124,0.8392695594541767,11,4,0,0,1,0,0,0,-5.583,57.886,664.117,1.208,32.701,1.611,0.6989700043360189
2UXZ,HI1,A,1100,1.7,1.0,3.3e-09,-8.481486060122112,8.481486060122112,ND,16,0.001999999999999981,0.0001249999999999988,12.916875000000001,14.535005417118107,0.8886735594049103,8,2,3,0,0,0,0,0,-4.679,36.103,653.92,1.256,20.345,2.157,1.2304489213782739
2QO8,3CC,A,800,1.4,1.0,3.4000000000000003e-09,-8.468521082957745,8.468521082957745,ND,8,-0.0020000000000000018,-7.6923076923077e-05,17.86692307692308,12.565690409868674,1.421881527726562,17,2,3,0,1,0,0,0,-5.904,51.085,911.878,1.317,42.325,2.278,0.9542425094393249
2QHY,MZ1,A,200,1.8,1.0,3.3000000000000004e-08,-7.481486060122112,7.481486060122112,ND,13,-6.938893903907228e-17,-1.6521175961683876e-18,22.505952380952383,22.73230386740335,0.9900427388367116,26,3,5,0,2,3,0,0,-9.518,115.989,2003.612,4.641,60.294,5.461,1.146128035678238
2PU2,DK2,A,702,1.8,1.0,3.7e-05,-4.431798275933005,4.431798275933005,ND,6,-2.0010000000000003,-0.07411111111111113,40.11888888888888,27.152324522760615,1.4775489610570527,18,1,7,0,0,0,0,0,-7.024,66.577,1096.719,3.993,37.806,5.107,0.8450980400142568
2QG2,A91,A,300,1.8,1.0,4e-06,-5.3979400086720375,5.3979400086720375,ND,5,1.0010000000000001,0.03451724137931035,21.56068965517241,27.947336354481255,0.771475656273598,17,5,2,0,0,0,0,0,-8.435,89.847,1280.37,1.867,33.483,1.444,0.7781512503836436
3CEN,FXA,A,1,1.6,1.0,5.5000000000000004e-09,-8.259637310505756,8.259637310505756,ND,6,0.003999999999999976,0.00011111111111111044,30.658333333333328,25.39618083182637,1.2072025134941728,23,4,4,0,1,0,0,0,-10.335,130.98,1552.433,3.532,59.562,2.915,0.8450980400142568
2QOA,MAJ,A,800,1.6,1.0,5.2e-08,-7.2839966563652006,7.2839966563652006,ND,2,0.0,0.0,9.034666666666665,11.646381869233846,0.7757487920375916,9,1,2,0,1,0,0,0,-6.203,49.643,687.784,1.583,31.518,2.45,0.47712125471966244
2QHZ,MZ2,A,200,1.8,1.0,5.3000000000000005e-08,-7.275724130399211,7.275724130399211,ND,13,0.002999999999999836,7.142857142856753e-05,20.66261904761905,24.40316766794106,0.8467187263874745,26,2,4,0,2,6,0,0,-9.751,117.474,2064.695,3.598,73.321,3.218,1.146128035678238
2R59,PH0,A,706,1.8,1.0,6.5e-09,-8.187086643357144,8.187086643357144,ND,13,-0.9950000000000004,-0.025512820512820524,21.840000000000003,27.832581787521157,0.7846918466540552,27,2,5,1,0,0,0,0,-9.601,177.027,1912.732,9.09,84.861,7.63,1.146128035678238
2QRG,M07,A,998,1.8,1.0,6.5999999999999995e-06,-5.180456064458132,5.180456064458132,ND,7,0.0009999999999997788,3.5714285714277816e-05,14.385,27.285750961180497,0.5271982442581687,15,1,7,0,0,0,0,0,-10.044,93.451,1394.776,3.119,16.451,6.841,0.9030899869919435
2EPN,NGT,A,1650,1.6,1.0,6.000000000000001e-08,-7.221848749616356,7.221848749616356,ND,4,-2.7755575615628914e-16,-1.5419764230904953e-17,12.127777777777775,22.474801715765494,0.5396166752061021,8,1,4,0,1,0,0,0,-6.689,93.697,860.859,4.842,13.774,5.362,0.6989700043360189
3B4F,TUO,A,300,1.8,1.0,7.200000000000001e-09,-8.142667503568731,8.142667503568731,ND,5,0.0009999999999999454,3.448275862068777e-05,11.40103448275862,12.855129032258057,0.886886040128372,15,4,3,0,1,0,0,0,-7.084,82.99,1243.136,5.14,31.624,3.717,0.7781512503836436
2PQ9,GG9,A,501,1.6,1.0,7.8e-09,-8.10790539730952,8.10790539730952,ND,8,-2.0,-0.4,12.228,13.504908722109516,0.9054485484956274,0,0,4,1,0,0,0,0,-2.777,27.461,290.576,3.793,0.0,5.765,0.9542425094393249
2QRQ,S13,A,998,1.8,1.0,7.9e-06,-5.102372908709558,5.102372908709558,ND,5,0.0009999999999998344,3.7037037037030904e-05,10.62851851851852,17.353728750465365,0.6124631006597646,15,1,6,0,0,0,0,0,-9.651,81.256,1270.721,3.345,20.392,6.081,0.7781512503836436
2QTG,MTH,A,268,1.8,1.0,8.3e-06,-5.080921907623926,5.080921907623926,ND,5,-0.001000000000000098,-3.846153846154223e-05,12.094615384615384,22.150748407643306,0.54601384847304,12,4,3,0,1,0,0,0,-7.09,100.792,1107.288,3.969,2.246,4.0,0.7781512503836436
2RKE,SAT,A,704,1.8,1.0,8.25e-05,-4.0835460514500745,4.0835460514500745,ND,2,-2.502,-0.31275,18.481250000000003,12.253435950059837,1.5082504266821384,2,0,5,0,1,0,0,0,-4.297,43.738,445.594,2.011,0.0,4.235,0.47712125471966244
2PVJ,P44,A,501,1.7,1.0,8e-09,-8.096910013008056,8.096910013008056,ND,5,1.9999999999999996,0.06451612903225805,13.42483870967742,20.168552117753034,0.6656322492213226,19,7,0,0,0,0,0,0,-8.721,99.698,1436.516,1.99,28.678,0.869,0.7781512503836436
3CAJ,EZL,A,265,1.8,1.0,8e-09,-8.096910013008056,8.096910013008056,ND,4,0.0020000000000000573,0.00010526315789473986,10.892105263157895,12.833399840383086,0.8487310766149057,9,2,3,0,2,0,0,0,-5.911,57.823,784.901,1.928,12.157,3.355,0.6989700043360189
3BXS,DRS,A,201,1.6,1.0,8e-06,-5.096910013008056,5.096910013008056,ND,2,-0.999,-0.03567857142857143,21.950714285714287,16.603075620767484,1.3220872317330086,19,2,5,0,0,0,0,0,-7.342,71.33,1273.214,4.717,31.877,2.7,0.47712125471966244
3BGC,LJH,A,2501,1.8,1.0,9.6e-06,-5.017728766960431,5.017728766960431,ND,14,1.008,0.02344186046511628,33.43023255813954,24.436910792951632,1.368022040158278,30,5,4,0,2,0,0,0,-8.07,127.255,2148.873,7.005,95.031,1.648,1.1760912590556813
3G35,F13,A,1,1.4,1.0,2.1000000000000002e-05,-4.6777807052660805,4.6777807052660805,ND,3,-0.0020000000000000573,-8.333333333333572e-05,10.543333333333335,14.564053828499958,0.7239284788072812,14,5,1,0,0,1,0,0,-7.808,83.804,1054.609,3.983,19.884,5.268,0.6020599913279624
3IKG,J8Z,A,1,1.8,1.0,5.7e-08,-7.2441251443275085,7.2441251443275085,ND,7,-1.5000000000000004,-0.05357142857142859,31.642500000000002,28.823405502931887,1.097805739740967,19,1,5,1,1,0,0,0,-6.973,83.738,1078.393,4.196,38.264,5.445,0.9030899869919435
3FX6,BPX,A,311,1.8,1.0,1.6e-07,-6.795880017344075,6.795880017344075,ND,9,-1.9970000000000006,-0.09509523809523812,41.81476190476191,18.123277442432315,2.3072406212167977,12,1,6,0,0,0,0,0,-4.519,69.518,1100.615,10.307,17.338,10.499,1.0
2ZZ6,6AZ,A,301,1.6,1.0,1.8999999999999998e-07,-6.721246399047171,6.721246399047171,ND,6,-1.499,-0.06245833333333334,5.9508333333333345,14.56631552419351,0.4085338755328667,9,2,9,1,0,0,0,0,-1.413,94.158,1335.675,19.32,6.299,12.125,0.8450980400142568
2ZO3,33U,H,2501,1.7,1.0,1.0000000000000002e-10,-10.0,10.0,ND,10,1.005,0.02337209302325581,14.684883720930234,21.055609579100057,0.6974333213086621,28,5,2,0,0,0,0,0,-9.844,117.985,1582.414,4.109,67.424,5.611,1.041392685158225
3G5K,BB2,A,1001,1.7,1.0,3e-10,-9.522878745280337,9.522878745280337,ND,13,0.0009999999999999454,3.225806451612727e-05,19.197741935483872,17.80445477422058,1.0782549748886812,19,3,5,0,0,0,0,0,-7.401,90.29,1369.686,5.628,30.101,9.486,1.146128035678238
3H8B,NSY,A,300,1.8,1.0,5.11e-07,-6.291579099865287,6.291579099865287,ND,24,-0.0019999999999998986,-2.531645569620125e-05,37.38481012658229,27.168537209878735,1.3760332342437935,57,8,5,0,0,0,0,0,-7.108,157.038,2289.13,6.198,70.944,2.886,1.3979400086720377
2ZNT,DYH,A,1,1.6,1.0,5e-10,-9.301029995663981,9.301029995663981,ND,7,-0.9990000000000001,-0.03842307692307693,16.03576923076923,28.167384000000038,0.5693027521039656,12,2,7,0,0,0,0,0,-9.742,124.107,1288.551,7.189,11.436,12.359,0.9030899869919435
3DXH,UDP,A,125,1.4,1.0,0.0006500000000000001,-3.1870866433571443,3.1870866433571443,ND,8,-2.4980000000000007,-0.08921428571428573,23.618571428571432,17.369748427672967,1.3597532242287993,9,2,12,2,0,0,0,0,-4.801,46.076,916.241,2.151,2.098,3.263,0.9542425094393249
3HK1,B64,A,132,1.7,1.0,6.7e-07,-6.173925197299173,6.173925197299173,ND,6,-1.002,-0.043565217391304346,15.888695652173913,17.71489715189877,0.8969115381215117,14,1,5,0,2,0,0,0,-6.247,71.108,1147.919,2.608,18.885,1.996,0.8450980400142568
3IBU,O48,A,300,1.4,1.0,7e-10,-9.154901959985743,9.154901959985743,ND,11,0.0009999999999999992,5.882352941176465e-05,15.367647058823529,11.977669592976879,1.2830247937240118,10,1,3,0,1,0,0,0,-4.363,49.332,706.967,1.658,31.342,2.934,1.0791812460476249
2W8Y,486,A,1000,1.8,1.0,8.2e-10,-9.086186147616283,9.086186147616283,ND,4,2.7755575615628914e-17,8.410780489584519e-19,10.948484848484851,11.20793243793244,0.976851431708358,29,1,2,0,0,0,0,0,-10.569,120.351,1954.723,7.397,79.51,1.874,0.6989700043360189
3FFG,FFG,A,1,1.5,1.0,8.4e-10,-9.075720713938118,9.075720713938118,ND,8,0.9989999999999994,0.019979999999999987,18.998600000000003,20.925692585895135,0.9079078229795806,32,7,3,0,0,3,0,0,-12.983,175.938,1993.56,5.101,90.587,4.517,0.9542425094393249
2ZU3,ZU3,A,501,1.7,1.0,8e-07,-6.096910013008056,6.096910013008056,ND,18,4.85722573273506e-17,9.912705577010326e-19,51.065918367346946,31.40377998829717,1.6261073789963183,32,5,7,0,0,0,0,0,-0.714,110.084,1525.002,17.021,14.099,5.378,1.2787536009528289
3DCC,D9Z,A,263,1.6,1.0,1.1000000000000001e-09,-8.958607314841775,8.958607314841775,ND,2,0.0010000000000000564,5.000000000000282e-05,13.083000000000002,19.84567708333338,0.6592367670331213,8,3,2,0,2,0,0,0,-7.041,54.727,813.355,1.491,14.564,3.42,0.47712125471966244
3G3M,5FU,A,1000,1.4,1.0,1.1e-06,-5.958607314841775,5.958607314841775,ND,6,-1.5010000000000003,-0.06004000000000001,7.309199999999999,13.607923976608193,0.5371282212161383,9,2,9,1,0,1,0,0,-1.452,105.454,1419.177,20.353,3.85,12.352,0.8450980400142568
3JQ7,DX2,A,271,1.8,1.0,1.2e-06,-5.920818753952375,5.920818753952375,ND,4,1.0,0.034482758620689655,21.05896551724138,27.537580282955364,0.7647355105588568,12,7,0,0,0,0,0,0,-5.086,80.078,810.208,4.742,31.035,2.536,0.6989700043360189
2WOQ,AYC,A,1333,1.7,1.0,0.00133,-2.876148359032914,2.876148359032914,ND,5,-1.002,-0.07707692307692307,15.532307692307691,11.907142393772325,1.3044530063259678,8,1,3,0,0,0,0,0,1.553,77.531,778.113,15.265,40.543,3.967,0.7781512503836436
2ZXG,S23,A,901,1.5,1.0,1.5000000000000002e-09,-8.823908740944319,8.823908740944319,ND,11,-0.9960000000000008,-0.030181818181818205,13.734242424242423,16.197796009916207,0.8479080990916537,21,2,5,1,0,0,0,0,-7.264,93.002,1488.148,4.593,41.357,4.585,1.0791812460476249
2WKZ,5AH,B,1200,1.7,1.0,1.7000000000000001e-09,-8.769551078621726,8.769551078621726,ND,16,0.001999999999999981,0.0001249999999999988,14.560625000000003,13.080547128927371,1.1131510674962113,8,2,3,0,0,0,0,0,-4.532,40.6,651.954,1.628,22.432,1.995,1.2304489213782739
2WJ1,S99,A,1577,1.8,1.0,1.9e-09,-8.721246399047171,8.721246399047171,ND,10,2.7755575615628914e-17,9.912705577010326e-19,20.9025,29.39805403823641,0.7110164493477454,21,2,2,0,0,0,0,0,-2.916,119.106,1483.291,16.442,74.142,5.71,1.041392685158225
3DUX,64U,H,901,1.6,1.0,1.0000000000000001e-07,-7.0,7.0,ND,7,1.0019999999999996,0.032322580645161275,17.408709677419353,21.74949926362299,0.8004188724719836,21,3,2,0,0,0,0,0,-9.004,105.974,1348.176,2.582,55.945,2.542,0.9030899869919435
3G2Y,GF4,A,1,1.3,1.0,0.01,-2.0,2.0,ND,2,1.0010000000000001,0.058882352941176476,20.148823529411764,11.470553597346047,1.7565694069093245,7,6,1,0,0,0,0,0,-4.587,49.23,674.031,4.555,10.087,5.415,0.47712125471966244
2VWN,H25,A,1245,1.6,1.0,1e-08,-8.0,8.0,ND,7,1.0010000000000001,0.02780555555555556,16.2325,24.934306651634653,0.6510106828631558,22,4,4,0,1,1,0,0,-10.212,144.277,1562.065,3.26,60.119,1.799,0.9030899869919435
3DCS,MZM,A,263,1.8,1.0,1.1400000000000001e-08,-7.943095148663527,7.943095148663527,ND,3,-0.0010000000000000286,-5.5555555555557144e-05,12.42611111111111,20.583724469363265,0.6036862342189863,5,4,3,0,2,0,0,0,-5.292,57.479,708.28,1.588,6.902,2.122,0.6020599913279624
3IBL,O59,A,300,1.5,1.0,1.46e-08,-7.835647144215563,7.835647144215563,ND,13,0.0020000000000000018,9.090909090909098e-05,18.062272727272727,12.302765363128463,1.4681473794018358,8,2,6,0,2,0,0,0,-3.979,51.222,766.905,1.981,20.259,2.952,1.146128035678238
3DJX,C5P,A,125,1.6,1.0,0.0015579,-2.8074604226852813,2.8074604226852813,ND,7,-1.5,-0.057692307692307696,18.205000000000005,12.212736886632808,1.4906568584086914,9,3,8,1,0,0,0,0,-4.992,54.224,917.717,2.725,2.818,3.208,0.9030899869919435
3D6P,U2S,A,125,1.6,1.0,0.000179,-3.7471469690201067,3.7471469690201067,ND,5,1.001,0.04003999999999999,18.344,13.041299245599312,1.4066083182770341,13,3,6,0,0,0,0,0,-4.634,41.154,784.386,2.374,2.226,3.306,0.7781512503836436
3FNM,AVN,B,1,1.7,1.0,1.9699999999999998e-05,-4.7055337738384075,4.7055337738384075,ND,3,0.000999999999999987,7.14285714285705e-05,22.667857142857144,21.595421930267797,1.049660303746427,5,2,3,0,0,0,0,0,3.443,63.048,725.85,17.205,3.395,7.012,0.6020599913279624
3DKF,SX8,A,1,1.8,1.0,2.7e-09,-8.568636235841012,8.568636235841012,ND,3,0.0,0.0,19.399677419354838,28.56044371103782,0.6792498609486729,18,7,0,0,1,0,0,0,-9.975,126.687,1453.85,2.612,40.766,0.0,0.6020599913279624
3EJQ,HN3,A,1049,1.4,1.0,2.7e-09,-8.568636235841012,8.568636235841012,ND,6,0.9979999999999993,0.039919999999999976,12.992799999999999,18.236573084224204,0.7124584174885137,17,1,4,0,0,0,0,0,-7.57,107.5,1209.397,8.701,20.876,9.615,0.8450980400142568
3EJP,HN2,A,1049,1.3,1.0,2.8e-09,-8.55284196865778,8.55284196865778,ND,6,0.9999999999999993,0.04166666666666664,9.607916666666666,13.739190323870483,0.6993073420035432,16,1,4,0,0,0,0,0,-7.52,103.102,1179.054,8.192,19.51,9.408,0.8450980400142568
3D7B,U4S,A,127,1.6,1.0,0.000203,-3.692503962086787,3.692503962086787,ND,5,1.0,0.041666666666666664,18.076249999999998,11.890092204526397,1.5202783703492742,13,3,5,0,0,0,0,0,-4.781,40.292,785.374,1.978,2.126,3.087,0.7781512503836436
3EX6,U5P,B,482,1.3,1.0,0.00021999999999999998,-3.657577319177794,3.657577319177794,ND,6,-1.499,-0.06245833333333334,13.974166666666667,13.810106205747582,1.0118797392630337,9,2,9,1,0,0,0,0,-4.043,95.834,1341.917,14.985,4.292,11.652,0.8450980400142568
3FEE,QUS,A,741,1.5,1.0,2.3000000000000002e-07,-6.638272163982407,6.638272163982407,ND,4,0.0020000000000000018,0.00011764705882352951,10.19764705882353,15.822698104760411,0.6444948258069507,5,3,5,0,0,0,0,0,-5.591,62.59,887.498,5.158,0.0,6.665,0.6989700043360189
3HL7,I47,A,401,1.8,1.0,2.3e-08,-7.638272163982407,7.638272163982407,ND,4,-0.0029999999999999333,-9.090909090908888e-05,25.14242424242424,37.28529160305338,0.6743255359270214,20,5,2,0,0,0,0,0,-9.14,67.401,1449.58,0.94,42.136,0.0,0.6989700043360189
3FK1,GPF,A,429,1.7,1.0,0.00242,-2.616184634019569,2.616184634019569,ND,4,-2.499,-0.22718181818181818,19.482727272727274,13.395475285171162,1.454425980263255,3,1,5,1,0,0,0,0,-2.971,69.096,597.693,10.429,0.0,11.356,0.6989700043360189
3GC4,AAQ,A,395,1.8,1.0,2.5000000000000002e-08,-7.6020599913279625,7.6020599913279625,ND,5,2.001,0.05885294117647059,11.548823529411763,16.38993667068757,0.7046289294128969,19,7,1,0,0,0,0,0,-8.876,146.824,1441.528,8.073,37.373,6.502,0.7781512503836436
3DJV,C3P,A,125,1.6,1.0,2.7899999999999997e-05,-4.554395796726403,4.554395796726403,ND,7,-1.5010000000000003,-0.057730769230769245,20.196153846153848,11.254610829103234,1.7944782056727124,9,3,8,1,0,0,0,0,-5.787,62.993,941.964,3.136,2.74,4.827,0.9030899869919435
3H30,RFZ,A,336,1.5,1.0,2.9199999999999998e-05,-4.534617148551582,4.534617148551582,ND,5,0.002999999999999947,0.0001249999999999978,60.52791666666667,24.44976238771358,2.47560347241178,12,2,4,0,0,0,0,0,-6.084,40.759,986.741,1.878,20.536,2.32,0.7781512503836436
3HVJ,705,A,1,1.7,1.0,2e-09,-8.698970004336019,8.698970004336019,ND,14,2.8622937353617317e-16,5.724587470723463e-18,15.563600000000003,23.513045177045242,0.661913413716147,28,6,6,0,0,1,0,0,-9.801,188.559,2130.878,9.858,47.058,8.396,1.1760912590556813
2WQP,WQP,A,1350,1.7,1.0,3.1e-06,-5.508638306165727,5.508638306165727,ND,16,-2.5000000000000004,-0.08064516129032259,11.161290322580646,9.185051837888759,1.2151581199073709,11,1,12,1,0,0,0,0,-7.758,97.821,1577.409,8.697,5.895,14.959,1.2304489213782739
3DX3,YTB,A,1050,1.4,1.0,3.0000000000000004e-07,-6.522878745280337,6.522878745280337,ND,5,0.999,0.05876470588235294,4.498823529411764,12.345093528058447,0.36442198831354733,5,1,4,0,0,0,0,0,-5.458,63.458,667.106,7.144,0.0,10.704,0.7781512503836436
2VWO,LZG,A,1245,1.6,1.0,3.1e-08,-7.508638306165727,7.508638306165727,ND,6,1.0030000000000001,0.02865714285714286,15.11542857142857,23.228086396362176,0.6507392952437031,22,4,3,0,1,2,0,0,-10.677,144.285,1578.317,2.853,60.99,1.57,0.8450980400142568
3HL5,9JZ,A,1,1.8,1.0,3.4e-05,-4.468521082957745,4.468521082957745,ND,8,-0.0029999999999999194,-7.142857142856951e-05,16.913333333333334,17.546914254505758,0.9638921743172176,28,6,3,0,0,0,0,0,-5.6,62.685,963.39,3.64,25.951,5.049,0.9542425094393249
3D8Y,T3S,A,127,1.7,1.0,0.000396,-3.402304814074488,3.402304814074488,ND,4,1.0,0.041666666666666664,26.10333333333334,15.345729865771819,1.7010160847126616,15,3,4,0,0,0,0,0,-4.566,37.903,772.719,1.591,4.644,1.985,0.6989700043360189
3HVH,542,A,1,1.3,1.0,3.0000000000000004e-09,-8.522878745280337,8.522878745280337,ND,11,-0.0019999999999999185,-4.166666666666497e-05,9.500833333333334,16.137471882640583,0.588743602618052,26,6,6,0,0,1,0,0,-10.399,177.136,2039.284,9.801,43.917,8.661,1.0791812460476249
3HKQ,1SD,A,300,1.7,1.0,4.55e-06,-5.341988603342887,5.341988603342887,ND,7,0.0009999999999998344,4.761904761903973e-05,23.93809523809524,24.717910986367386,0.9684513894114176,6,1,7,0,1,0,0,0,-4.381,45.839,800.751,3.306,0.0,3.927,0.9030899869919435
3KMC,403,B,485,1.8,1.0,4.0000000000000003e-07,-6.3979400086720375,6.3979400086720375,ND,8,1.0010000000000003,0.037074074074074086,29.028888888888886,34.86746171596401,0.832549530716142,14,3,4,0,1,0,0,0,-6.734,89.042,1117.153,4.302,16.662,5.504,0.9542425094393249
3DHK,23U,H,1601,1.7,1.0,4.7000000000000004e-08,-7.327902142064283,7.327902142064283,ND,8,1.0039999999999996,0.027135135135135123,16.633513513513517,21.954222544400118,0.7576452994349482,27,3,2,0,0,0,0,0,-10.073,122.484,1513.083,2.607,73.122,2.569,0.9542425094393249
3EOS,PK2,A,400,1.7,1.0,4e-09,-8.397940008672037,8.397940008672037,ND,7,3.0,0.08333333333333333,12.559444444444445,19.19782634911063,0.654211795442471,19,7,1,0,0,0,0,0,-10.159,156.061,1494.843,7.441,41.86,8.569,0.9030899869919435
3IP8,B85,A,249,1.5,1.0,0.005200000000000001,-2.2839966563652006,2.2839966563652006,ND,2,-1.499,-0.1362727272727273,13.255454545454546,14.586688023656984,0.9087364125397474,7,0,3,1,0,0,0,0,-5.176,67.965,714.517,6.0,19.225,6.414,0.47712125471966244
3HKU,TOR,A,300,1.8,1.0,5e-09,-8.301029995663981,8.301029995663981,ND,4,0.0,0.0,8.597083333333334,12.110625250500986,0.7098793956140038,12,1,8,0,1,0,0,0,-8.287,75.719,1183.464,3.041,14.949,4.838,0.6989700043360189
3HVI,619,A,267,1.2,1.0,5e-09,-8.301029995663981,8.301029995663981,ND,12,-0.0009999999999998899,-2.0408163265303876e-05,7.865714285714286,12.962880195599025,0.606787547753835,27,6,6,0,0,1,0,0,-10.509,182.062,2105.723,9.543,48.509,8.427,1.1139433523068367
3DJP,UA3,A,125,1.6,1.0,6.32e-05,-4.199282921717615,4.199282921717615,ND,6,-1.5,-0.0625,25.73875,14.786646934460887,1.7406752263770353,9,2,9,1,0,0,0,0,-4.514,57.768,905.448,3.846,2.538,3.442,0.8450980400142568
2VVV,H21,A,1245,1.7,1.0,6.000000000000001e-09,-8.221848749616356,8.221848749616356,ND,6,1.0019999999999998,0.027833333333333328,22.69083333333333,21.386975063245423,1.060965062437869,20,6,3,0,1,1,0,0,-10.915,160.596,1528.115,3.483,57.21,2.709,0.8450980400142568
2ZNU,NDZ,A,1,1.8,1.0,7.700000000000001e-09,-8.113509274827518,8.113509274827518,ND,7,-1.0,-0.04,19.2272,30.931567999999977,0.6216044398395844,11,1,8,0,0,0,0,0,-9.422,115.244,1233.845,7.019,11.52,11.955,0.9030899869919435
3A9I,LYS,A,378,1.8,1.0,7.07e-05,-4.150580586203101,4.150580586203101,ND,7,1.0020000000000002,0.06262500000000001,12.73625,16.8449310137972,0.7560879881056267,6,2,2,0,0,0,0,0,-4.476,53.862,719.695,3.104,6.545,4.249,0.9030899869919435
3FFP,LC1,X,300,1.8,1.0,7.250000000000001e-08,-7.139661993429006,7.139661993429006,ND,2,-0.0020000000000000018,-8.695652173913051e-05,9.142173913043477,12.020471584038713,0.7605503535470971,10,4,2,0,2,0,0,0,-6.731,70.576,864.43,2.305,13.178,2.672,0.47712125471966244
3KME,Z59,B,485,1.8,1.0,7.25e-07,-6.139661993429006,6.139661993429006,ND,8,-0.004000000000000059,-0.00013793103448276066,32.66862068965517,36.626324404761995,0.8919437377507566,19,2,4,0,1,0,0,0,-7.299,96.546,1212.425,3.99,14.751,5.2,0.9542425094393249
3DX4,GOO,A,1049,1.3,1.0,7.6e-08,-7.119186407719209,7.119186407719209,ND,5,0.999,0.05876470588235294,5.286470588235295,14.360513486513518,0.36812545687868414,6,1,4,0,0,0,0,0,-5.827,70.515,729.388,7.4,0.0,11.063,0.7781512503836436
3D6O,U1S,A,125,1.5,1.0,7.7e-05,-4.113509274827518,4.113509274827518,ND,5,0.999,0.03996,20.444399999999998,13.517003352891889,1.5124950010185527,14,3,5,0,0,0,0,0,-4.612,39.605,771.101,2.197,2.146,3.226,0.7781512503836436
3HIW,C2X,A,260,1.8,1.0,8.7e-09,-8.060480747381382,8.060480747381382,ND,12,-1.9970000000000008,-0.015724409448818904,32.58015748031496,16.216405241935465,2.009086292198902,51,21,29,5,0,0,0,0,-11.048,214.329,3078.359,15.407,6.637,10.246,1.1139433523068367
3F68,91U,H,901,1.7,1.0,8.7e-06,-5.060480747381382,5.060480747381382,ND,7,0.0009999999999999593,3.124999999999873e-05,45.071875,31.23054288816502,1.4431985752345096,23,3,3,0,0,0,0,0,-8.716,105.289,1423.268,3.107,56.773,2.372,0.9030899869919435
3DBU,D8W,A,301,1.7,1.0,8.800000000000001e-09,-8.05551732784983,8.05551732784983,ND,5,-0.0020000000000000573,-8.333333333333572e-05,25.394166666666674,23.992654123298667,1.058414235297421,8,4,4,0,3,0,0,0,-6.51,51.81,882.366,2.171,20.955,4.541,0.7781512503836436
3F7H,419,A,1,1.8,1.0,8.2e-08,-7.086186147616283,7.086186147616283,ND,9,0.002999999999999975,7.317073170731646e-05,20.731463414634145,26.57680157391788,0.7800586295899401,31,4,3,0,0,0,0,0,-7.364,103.213,1210.642,3.146,40.166,3.897,1.0
